ID  Nome  Mestre  Regiao  Rank
07562 Charizard Rod.Lima Hoenn C
00015 Mewtwo Rafael Kanto A
09868 Roserade Rod.Lima Alola C
01403 Squirtle Elisa Hoenn A
00493 Pikachu Philipe Galar C
04600 Vaporeon Rafael Johto C
05090 Pikachu Elisa Hoenn A
01831 Roserade Minoru Hoenn A
05827 Mewtwo Rod.Lima Kalos B
09589 Charizard Vanessa Kalos E
05073 Metapod Rafael Alola E
08657 Charmander Rafael Sinnoh D
07099 Bulbasaur Melise Johto C
07127 Caterpie Elisa Sinnoh A
01883 Golbat Rafael Paldea A
02088 Vaporeon Elisa Kalos B
06700 Furret Elisa Paldea D
02650 Charizard Vanessa Sinnoh D
00054 Roserade Elisa Sinnoh E
05042 Golbat Philipe Sinnoh A
00460 Charizard Vanessa Hisui C
03331 Metapod Baldochi Kalos B
07015 Golbat Rafael Johto D
03411 Golbat Elisa Johto B
00619 Bulbasaur Melise Sinnoh B
00862 Dragonite Elisa Paldea A
00245 Vaporeon Rod.Lima Galar D
01748 Charizard Vanessa Paldea D
03186 Metapod Rod.Lima Unova B
06174 Golbat Vanessa Kanto D
05013 Zubat Vanessa Johto B
07906 Zubat Minoru Hoenn D
03792 Roserade Melise Kalos D
08159 Vaporeon Rod.Lima Kanto C
07899 Zubat Minoru Galar D
01218 Zubat Melise Sinnoh B
06921 Golbat Baldochi Alola D
04183 Gloom Melise Galar C
04633 Dragonite Vanessa Unova D
08373 Pikachu Melise Hoenn E
00995 Crobat Rafael Johto D
08769 Golbat Philipe Kalos D
00269 Caterpie Philipe Unova C
09693 Bulbasaur Rafael Hoenn E
04908 Roserade Rod.Lima Galar B
07056 Pikachu Elisa Hoenn C
07819 Bulbasaur Minoru Sinnoh A
05880 Mewtwo Elisa Alola A
04474 Charmander Vanessa Hoenn B
05192 Roserade Melise Johto E
05465 Mewtwo Rafael Paldea A
06679 Rattata Melise Kalos B
02488 Metapod Philipe Hoenn A
06343 Rattata Elisa Hoenn A
07719 Dragonite Vanessa Unova E
06031 Rattata Melise Hisui D
06457 Vaporeon Vanessa Galar A
07071 Charizard Minoru Galar B
01661 Bulbasaur Minoru Unova E
02269 Silcoon Rafael Alola B
08282 Rattata Elisa Johto B
04118 Bulbasaur Rafael Kalos B
02317 Roserade Philipe Alola D
05106 Crobat Vanessa Hoenn A
00232 Roserade Minoru Paldea C
06765 Metapod Rafael Hisui D
04428 Golbat Melise Unova E
06188 Dragonite Vanessa Sinnoh E
09328 Dragonite Minoru Paldea A
06857 Crobat Elisa Johto E
07333 Caterpie Rod.Lima Johto C
06683 Rattata Vanessa Hisui E
03285 Pikachu Elisa Hisui B
01444 Vaporeon Rod.Lima Hisui B
05477 Zubat Philipe Hoenn D
04373 Crobat Minoru Hoenn C
08176 Charizard Rafael Sinnoh A
03515 Bulbasaur Philipe Sinnoh C
03192 Charmander Philipe Hoenn C
02645 Bulbasaur Rod.Lima Alola B
05697 Caterpie Baldochi Kalos E
02684 Mewtwo Rod.Lima Paldea A
01770 Furret Elisa Unova D
09236 Pikachu Rafael Alola E
06674 Gloom Rod.Lima Kalos A
09262 Pikachu Rod.Lima Hoenn D
01650 Mewtwo Baldochi Paldea A
04829 Mewtwo Philipe Kanto A
07528 Charizard Minoru Alola A
02761 Bulbasaur Philipe Alola D
03849 Rattata Philipe Kanto D
00068 Silcoon Elisa Kalos E
08984 Crobat Vanessa Kanto E
08621 Zubat Melise Hoenn E
06516 Rattata Rafael Hoenn E
09439 Furret Melise Hisui D
06377 Charizard Philipe Sinnoh D
09263 Gloom Rod.Lima Alola D
01011 Rattata Vanessa Sinnoh E
08496 Golbat Philipe Galar D
01820 Rattata Baldochi Hisui A
08393 Charizard Rafael Hoenn E
07374 Bulbasaur Elisa Kanto E
03372 Metapod Philipe Unova E
00534 Golbat Minoru Alola E
08735 Furret Rafael Unova C
00557 Gloom Rafael Johto B
08761 Furret Rod.Lima Kanto A
00423 Metapod Melise Hoenn C
01089 Furret Minoru Kanto A
04350 Vaporeon Philipe Sinnoh E
09072 Dragonite Rod.Lima Hoenn B
06644 Metapod Minoru Johto C
01364 Dragonite Philipe Kanto A
04705 Roserade Rod.Lima Alola A
09290 Silcoon Vanessa Sinnoh A
09494 Squirtle Vanessa Johto B
02891 Metapod Rafael Hoenn C
00396 Furret Baldochi Paldea E
08563 Mewtwo Philipe Johto B
07134 Mewtwo Rafael Galar B
00616 Squirtle Minoru Hisui D
00198 Rattata Minoru Hoenn B
01110 Rattata Minoru Paldea B
09447 Charizard Rod.Lima Johto A
09147 Charizard Philipe Unova D
00199 Vaporeon Vanessa Galar C
05888 Bulbasaur Elisa Paldea C
08490 Furret Philipe Hisui C
00133 Pikachu Philipe Galar E
08806 Bulbasaur Philipe Alola D
06712 Pikachu Philipe Johto C
07832 Squirtle Rod.Lima Unova E
02324 Pikachu Vanessa Kalos B
06009 Caterpie Philipe Unova C
05482 Dragonite Minoru Paldea E
00113 Silcoon Minoru Unova D
09047 Silcoon Minoru Unova C
06578 Gloom Elisa Unova B
08726 Charizard Rafael Kalos D
03150 Vaporeon Elisa Johto E
03573 Pikachu Rod.Lima Sinnoh D
01780 Caterpie Melise Unova B
07224 Dragonite Melise Kanto B
01138 Pikachu Baldochi Johto A
03764 Roserade Elisa Johto D
00348 Gloom Melise Galar C
09573 Vaporeon Rod.Lima Paldea C
05007 Zubat Rafael Unova C
04273 Golbat Rafael Hoenn A
05573 Bulbasaur Rod.Lima Johto B
05527 Silcoon Vanessa Kanto A
07439 Furret Rod.Lima Hoenn B
08663 Bulbasaur Baldochi Alola D
03999 Zubat Vanessa Kanto C
05237 Crobat Philipe Hoenn B
06426 Golbat Melise Alola B
05533 Bulbasaur Melise Hoenn A
02990 Gloom Melise Alola C
01613 Pikachu Vanessa Paldea E
02640 Zubat Melise Paldea C
03388 Charmander Baldochi Sinnoh C
01153 Bulbasaur Rafael Kalos C
06958 Furret Vanessa Galar E
06062 Pikachu Melise Alola B
05331 Mewtwo Baldochi Sinnoh B
03021 Caterpie Rod.Lima Paldea D
08389 Charizard Philipe Hisui D
07118 Gloom Rafael Kanto B
09300 Furret Baldochi Johto D
06598 Caterpie Rafael Paldea E
00368 Bulbasaur Rafael Hoenn B
09121 Vaporeon Baldochi Hoenn E
01390 Zubat Philipe Sinnoh D
06128 Mewtwo Melise Unova D
07896 Squirtle Baldochi Sinnoh E
03641 Pikachu Minoru Alola A
09908 Charizard Rafael Hisui A
03443 Charmander Philipe Galar C
03040 Metapod Rod.Lima Johto D
05063 Mewtwo Philipe Unova B
00753 Pikachu Minoru Unova A
07901 Charmander Elisa Kalos D
08693 Furret Melise Hoenn B
02983 Metapod Baldochi Johto E
00729 Dragonite Rafael Johto C
00205 Silcoon Baldochi Hoenn A
00959 Bulbasaur Rafael Hisui B
03190 Zubat Baldochi Hoenn E
09051 Zubat Vanessa Unova A
06379 Charmander Rafael Kanto A
06602 Bulbasaur Rod.Lima Kalos D
08753 Golbat Melise Kanto E
04560 Golbat Vanessa Kanto A
03798 Mewtwo Rod.Lima Paldea D
01742 Roserade Vanessa Galar D
04835 Charmander Rod.Lima Unova A
06169 Golbat Rod.Lima Kalos B
01680 Silcoon Elisa Kanto D
03418 Charmander Rafael Unova A
06003 Charizard Rod.Lima Hoenn E
07114 Pikachu Elisa Sinnoh C
06036 Metapod Rafael Alola B
00893 Zubat Elisa Alola C
01909 Crobat Baldochi Alola E
03714 Charizard Vanessa Hoenn C
04220 Silcoon Baldochi Hisui A
09991 Squirtle Vanessa Paldea E
08545 Squirtle Minoru Hisui A
05600 Zubat Baldochi Hoenn C
06277 Charmander Rafael Unova A
04807 Charizard Elisa Johto C
05023 Charizard Elisa Paldea C
01415 Pikachu Minoru Kalos B
07441 Roserade Rafael Sinnoh E
09288 Rattata Philipe Sinnoh A
02248 Rattata Melise Alola D
08478 Caterpie Elisa Unova E
08158 Bulbasaur Rod.Lima Sinnoh E
02818 Pikachu Elisa Sinnoh E
07603 Vaporeon Rod.Lima Alola E
05578 Vaporeon Baldochi Hisui D
05571 Gloom Melise Kanto C
06186 Pikachu Rafael Galar A
01185 Golbat Minoru Hoenn E
07799 Caterpie Baldochi Kanto A
03603 Bulbasaur Melise Hisui A
06742 Mewtwo Vanessa Hoenn A
01251 Roserade Baldochi Kanto B
06734 Crobat Rafael Hisui B
00648 Charizard Rod.Lima Paldea B
07432 Bulbasaur Vanessa Kanto E
07370 Crobat Minoru Hisui C
07361 Rattata Rafael Hoenn C
09819 Roserade Melise Alola C
05162 Metapod Elisa Alola E
04724 Roserade Minoru Alola C
00889 Crobat Baldochi Hoenn A
08683 Caterpie Rod.Lima Galar E
02347 Metapod Rafael Sinnoh D
08464 Vaporeon Rod.Lima Kanto E
05519 Metapod Baldochi Kalos D
02902 Golbat Melise Unova E
02383 Vaporeon Melise Unova A
02502 Zubat Minoru Kalos A
06306 Dragonite Rod.Lima Hisui B
05400 Gloom Minoru Hisui E
08521 Charmander Minoru Hisui D
01590 Gloom Baldochi Kalos B
07606 Dragonite Minoru Hoenn A
02028 Squirtle Philipe Kalos B
04081 Gloom Vanessa Johto D
06373 Metapod Rod.Lima Hisui B
06831 Rattata Vanessa Sinnoh E
03721 Caterpie Melise Unova E
00827 Pikachu Vanessa Johto D
08624 Dragonite Rod.Lima Paldea D
02063 Mewtwo Rafael Kanto C
01949 Caterpie Rafael Unova A
04082 Squirtle Rod.Lima Hoenn A
04747 Caterpie Elisa Alola B
05627 Golbat Melise Paldea A
02968 Golbat Melise Hoenn D
04532 Golbat Vanessa Unova D
02297 Dragonite Rafael Hoenn B
05687 Charizard Elisa Johto E
02215 Gloom Rod.Lima Alola A
01454 Golbat Baldochi Sinnoh D
09721 Vaporeon Vanessa Paldea C
03231 Furret Vanessa Unova E
00027 Rattata Elisa Sinnoh C
02936 Roserade Rod.Lima Unova A
02745 Zubat Baldochi Unova D
07593 Charmander Rafael Paldea C
01468 Roserade Elisa Alola D
00885 Squirtle Baldochi Galar E
06569 Mewtwo Philipe Galar C
04393 Squirtle Minoru Hisui E
04729 Pikachu Baldochi Sinnoh A
09303 Roserade Melise Galar A
06953 Vaporeon Baldochi Paldea B
05637 Roserade Melise Alola E
02279 Squirtle Elisa Galar A
07542 Golbat Philipe Hoenn E
01492 Vaporeon Vanessa Paldea E
00938 Dragonite Philipe Alola B
03956 Golbat Baldochi Johto D
03632 Golbat Vanessa Johto D
06462 Gloom Minoru Hoenn A
03248 Charmander Rafael Kalos E
04001 Roserade Melise Galar B
08462 Squirtle Baldochi Alola A
07931 Charizard Rafael Sinnoh B
06789 Silcoon Rod.Lima Hisui A
04028 Charmander Rafael Kanto A
07915 Caterpie Rafael Paldea B
08333 Charizard Baldochi Johto D
08636 Roserade Minoru Kanto C
04177 Rattata Melise Hisui A
08263 Zubat Rafael Kanto A
09603 Charmander Minoru Sinnoh C
03920 Roserade Rod.Lima Paldea A
06849 Furret Philipe Kalos D
00285 Charizard Baldochi Galar C
07368 Bulbasaur Rod.Lima Kanto A
07722 Dragonite Vanessa Kanto D
09148 Rattata Baldochi Paldea B
09473 Caterpie Rod.Lima Hisui C
08331 Golbat Minoru Unova E
07850 Caterpie Baldochi Sinnoh A
04793 Squirtle Baldochi Alola E
05724 Charmander Rod.Lima Unova B
01576 Charmander Minoru Sinnoh D
02490 Charizard Rod.Lima Hoenn D
09272 Crobat Vanessa Hisui B
08082 Roserade Baldochi Galar D
03673 Charizard Vanessa Alola D
06624 Charmander Rod.Lima Johto C
06076 Silcoon Philipe Kalos C
09005 Zubat Rafael Hoenn B
05620 Rattata Elisa Kanto C
04818 Charizard Vanessa Galar D
08764 Caterpie Rod.Lima Hoenn A
08850 Roserade Philipe Johto C
08653 Golbat Minoru Hoenn D
06685 Bulbasaur Vanessa Kanto A
08809 Furret Rod.Lima Hisui D
04921 Caterpie Elisa Paldea D
08546 Charmander Minoru Johto D
09782 Golbat Vanessa Unova A
01800 Caterpie Vanessa Kanto A
00542 Charmander Philipe Galar D
07214 Bulbasaur Rafael Unova E
02831 Bulbasaur Vanessa Hoenn B
07313 Vaporeon Baldochi Hisui C
04375 Vaporeon Rafael Hisui A
02152 Vaporeon Elisa Sinnoh C
08668 Charmander Baldochi Kanto D
01377 Pikachu Melise Kalos E
08738 Rattata Melise Johto B
09831 Metapod Vanessa Unova C
08109 Dragonite Elisa Galar D
04391 Mewtwo Baldochi Johto D
04476 Vaporeon Melise Galar A
07848 Squirtle Minoru Johto A
00020 Vaporeon Elisa Kanto D
09684 Bulbasaur Vanessa Johto C
04726 Metapod Philipe Johto D
00305 Zubat Elisa Galar B
03153 Dragonite Philipe Unova B
05401 Dragonite Melise Hisui E
08804 Charizard Melise Galar C
05373 Bulbasaur Melise Hisui C
09935 Zubat Rod.Lima Kalos C
07902 Rattata Rod.Lima Unova E
01134 Mewtwo Rod.Lima Hoenn A
00694 Crobat Vanessa Alola C
02169 Metapod Rafael Johto C
07697 Zubat Philipe Johto D
09140 Pikachu Baldochi Kanto A
00705 Charizard Vanessa Alola C
05236 Dragonite Elisa Paldea C
09599 Charizard Rafael Unova C
07266 Rattata Baldochi Sinnoh A
00407 Silcoon Vanessa Unova D
04875 Charizard Elisa Galar E
01649 Vaporeon Baldochi Kalos C
08198 Furret Melise Alola B
00735 Golbat Minoru Kanto C
08757 Furret Vanessa Kalos C
08949 Mewtwo Vanessa Sinnoh B
04955 Vaporeon Vanessa Unova A
03962 Furret Melise Sinnoh D
06313 Zubat Vanessa Hoenn D
07372 Rattata Melise Johto E
00639 Silcoon Rod.Lima Kanto C
03834 Squirtle Rafael Alola A
06046 Dragonite Minoru Hoenn B
07979 Furret Elisa Galar C
03197 Pikachu Elisa Sinnoh A
08188 Rattata Elisa Kalos D
01894 Furret Minoru Sinnoh D
05045 Rattata Melise Paldea E
03174 Vaporeon Philipe Hisui D
05070 Mewtwo Minoru Hisui E
02965 Dragonite Vanessa Kalos B
06447 Rattata Rod.Lima Alola C
05265 Vaporeon Melise Johto A
01660 Furret Rod.Lima Galar B
06505 Golbat Minoru Johto B
07424 Silcoon Melise Kanto B
02262 Charizard Philipe Galar A
05708 Metapod Rafael Hoenn B
04506 Gloom Minoru Hisui B
09417 Gloom Vanessa Alola D
01301 Dragonite Rod.Lima Kalos C
09467 Charmander Minoru Paldea C
03403 Vaporeon Elisa Johto D
00418 Golbat Rod.Lima Unova D
01181 Dragonite Minoru Hisui D
00957 Charizard Philipe Paldea C
03224 Vaporeon Baldochi Johto E
01634 Zubat Philipe Galar B
04710 Pikachu Melise Sinnoh A
06314 Gloom Philipe Kanto B
06469 Mewtwo Minoru Sinnoh E
09930 Metapod Elisa Sinnoh E
09689 Vaporeon Melise Alola C
07900 Furret Rod.Lima Hisui E
08132 Charizard Rafael Alola E
07935 Zubat Melise Kalos E
02643 Metapod Baldochi Hoenn E
09092 Golbat Rod.Lima Johto D
03539 Vaporeon Melise Kalos C
04003 Rattata Minoru Sinnoh E
03397 Vaporeon Elisa Paldea C
04272 Caterpie Minoru Hisui B
01500 Charmander Rafael Kanto B
02186 Golbat Rod.Lima Johto E
01133 Crobat Vanessa Paldea C
04214 Dragonite Melise Galar E
08291 Charizard Rafael Galar B
01434 Dragonite Elisa Unova B
07797 Charizard Baldochi Kanto C
00270 Golbat Rafael Hisui B
09683 Zubat Philipe Hoenn D
05139 Caterpie Rod.Lima Sinnoh C
06954 Rattata Elisa Kanto C
08990 Vaporeon Rod.Lima Hoenn D
00100 Metapod Melise Alola D
03700 Pikachu Rod.Lima Kanto E
02729 Caterpie Melise Sinnoh A
01901 Metapod Melise Kanto A
00388 Golbat Baldochi Sinnoh A
09066 Zubat Philipe Johto A
08322 Mewtwo Melise Unova B
08162 Bulbasaur Rod.Lima Kanto A
02239 Pikachu Elisa Unova D
05306 Silcoon Vanessa Unova A
00091 Squirtle Rod.Lima Hoenn B
04271 Golbat Baldochi Kalos B
00354 Roserade Rod.Lima Kanto D
01131 Dragonite Rod.Lima Hoenn C
00872 Vaporeon Vanessa Unova E
01819 Dragonite Melise Hoenn B
08915 Vaporeon Rafael Kanto D
08433 Gloom Minoru Sinnoh E
06079 Zubat Philipe Alola A
00306 Metapod Melise Sinnoh A
05526 Metapod Melise Hisui C
09817 Squirtle Vanessa Kanto E
05048 Golbat Elisa Hisui E
03891 Crobat Vanessa Johto D
05646 Gloom Rod.Lima Alola B
01603 Crobat Rafael Alola C
03077 Caterpie Minoru Johto B
00749 Rattata Minoru Johto E
03607 Charizard Baldochi Hisui E
08966 Mewtwo Elisa Paldea E
07290 Dragonite Rafael Paldea C
08618 Golbat Vanessa Galar C
04913 Silcoon Rafael Sinnoh A
01187 Rattata Vanessa Hoenn A
04759 Bulbasaur Baldochi Kanto D
00390 Zubat Baldochi Unova D
06928 Rattata Rafael Kanto D
01107 Pikachu Rafael Galar E
00569 Mewtwo Philipe Hisui A
04919 Squirtle Rafael Unova C
08185 Pikachu Vanessa Kalos A
01570 Vaporeon Vanessa Galar C
07667 Crobat Baldochi Unova B
07241 Golbat Rafael Galar D
00951 Zubat Philipe Hoenn D
06328 Crobat Baldochi Alola D
03245 Gloom Minoru Sinnoh C
01797 Furret Rafael Galar E
09770 Caterpie Rod.Lima Hoenn D
03637 Mewtwo Baldochi Paldea C
00664 Squirtle Rod.Lima Kalos E
00416 Bulbasaur Rafael Galar A
08549 Crobat Rafael Galar A
00628 Charizard Rod.Lima Kalos D
07235 Crobat Philipe Alola E
01044 Rattata Minoru Galar E
05921 Squirtle Philipe Hoenn A
06943 Charizard Rafael Unova D
07643 Charizard Rafael Galar A
08163 Squirtle Baldochi Galar E
01792 Golbat Rafael Hoenn E
08724 Mewtwo Elisa Kanto E
08351 Metapod Rod.Lima Unova B
03203 Roserade Rafael Johto D
03560 Rattata Vanessa Unova C
07159 Charmander Rod.Lima Galar C
08607 Dragonite Minoru Kanto A
09780 Caterpie Rafael Paldea A
01328 Golbat Melise Galar E
00413 Mewtwo Minoru Paldea A
05798 Crobat Rafael Hoenn A
07104 Rattata Rod.Lima Unova B
09335 Silcoon Melise Alola C
09402 Rattata Rafael Paldea C
00345 Metapod Minoru Kanto E
04556 Rattata Philipe Kalos E
09898 Roserade Rafael Johto C
05498 Caterpie Elisa Paldea B
06519 Pikachu Elisa Johto C
07081 Charizard Rod.Lima Johto B
04772 Gloom Rod.Lima Paldea E
09525 Golbat Rafael Hisui E
07749 Furret Philipe Kanto C
05830 Silcoon Baldochi Alola E
00672 Charmander Minoru Kanto B
07248 Crobat Rod.Lima Hisui E
05998 Rattata Minoru Galar A
05605 Gloom Rafael Kalos D
05763 Furret Minoru Kalos D
08854 Roserade Minoru Galar D
02002 Roserade Melise Kalos E
01126 Silcoon Rafael Hoenn D
02857 Squirtle Baldochi Alola A
04589 Gloom Elisa Unova B
05403 Charmander Rafael Unova E
04308 Vaporeon Rod.Lima Alola D
06585 Charizard Melise Kanto A
02514 Gloom Rafael Paldea D
02952 Charizard Minoru Alola B
08348 Caterpie Melise Sinnoh C
04948 Pikachu Rod.Lima Kalos C
02495 Mewtwo Melise Hisui B
08339 Gloom Melise Hoenn C
08837 Crobat Rod.Lima Hoenn A
09955 Charmander Baldochi Sinnoh A
01542 Mewtwo Minoru Kalos C
08839 Roserade Philipe Alola B
01614 Golbat Minoru Johto D
08481 Mewtwo Rafael Kalos A
02228 Roserade Rafael Kanto C
05517 Vaporeon Elisa Unova D
01611 Crobat Melise Hoenn A
03094 Zubat Elisa Sinnoh A
05640 Pikachu Rod.Lima Unova A
05410 Zubat Baldochi Unova C
02897 Vaporeon Philipe Johto C
02465 Caterpie Rod.Lima Galar E
03803 Gloom Minoru Hoenn A
05435 Furret Melise Unova E
00500 Gloom Melise Paldea E
00978 Squirtle Melise Kalos C
09543 Golbat Melise Sinnoh C
01729 Bulbasaur Elisa Paldea D
05822 Silcoon Minoru Sinnoh E
09062 Charizard Rod.Lima Hoenn B
06846 Squirtle Elisa Hisui D
03541 Gloom Baldochi Sinnoh D
04700 Zubat Rafael Kanto A
03597 Golbat Melise Alola C
04484 Golbat Vanessa Unova C
08595 Golbat Rafael Kalos B
06677 Rattata Philipe Unova E
06247 Dragonite Melise Hisui C
07565 Zubat Rafael Galar C
00488 Furret Rod.Lima Johto E
00991 Caterpie Elisa Paldea A
03800 Golbat Baldochi Hisui C
06633 Pikachu Philipe Sinnoh D
06411 Mewtwo Elisa Galar C
07772 Zubat Vanessa Hisui E
07263 Bulbasaur Minoru Hisui A
01814 Crobat Vanessa Galar D
07920 Silcoon Vanessa Unova C
08590 Metapod Elisa Hoenn A
07558 Squirtle Minoru Kanto D
08133 Caterpie Minoru Galar A
01440 Charizard Philipe Alola E
06137 Pikachu Vanessa Unova B
04672 Charmander Vanessa Hisui C
05323 Charmander Elisa Kalos C
00593 Mewtwo Rod.Lima Hoenn D
09846 Caterpie Minoru Sinnoh A
07675 Rattata Rafael Kalos C
05546 Silcoon Philipe Sinnoh D
01035 Metapod Melise Paldea E
01885 Pikachu Rafael Sinnoh C
03623 Metapod Melise Galar C
00524 Gloom Vanessa Kanto A
00439 Pikachu Vanessa Kanto D
02746 Roserade Philipe Sinnoh C
09745 Charmander Elisa Unova E
03796 Zubat Vanessa Johto B
09690 Rattata Rafael Sinnoh A
01050 Squirtle Minoru Alola D
06016 Charizard Vanessa Kalos D
02303 Charmander Minoru Galar A
05681 Rattata Philipe Hoenn B
08617 Golbat Melise Johto E
06348 Charizard Elisa Kalos A
05902 Metapod Elisa Paldea A
04218 Metapod Minoru Alola B
01015 Furret Melise Kanto D
09076 Dragonite Rod.Lima Hisui E
00931 Metapod Baldochi Unova D
09642 Metapod Minoru Unova B
01040 Charizard Baldochi Paldea D
05813 Mewtwo Baldochi Kanto A
09751 Pikachu Vanessa Kanto A
01850 Caterpie Baldochi Hoenn C
06843 Crobat Minoru Kanto E
07654 Zubat Baldochi Kalos D
08954 Charmander Minoru Kanto B
05999 Metapod Elisa Hoenn D
02207 Dragonite Vanessa Kalos D
07436 Roserade Rafael Kanto D
04168 Gloom Melise Unova C
05510 Pikachu Vanessa Johto B
07571 Vaporeon Elisa Kalos A
05901 Roserade Philipe Hoenn C
01006 Charmander Philipe Sinnoh A
04716 Dragonite Elisa Alola A
06465 Furret Elisa Alola E
09482 Vaporeon Vanessa Kalos C
02578 Golbat Elisa Kalos B
07598 Vaporeon Minoru Hisui B
07287 Silcoon Elisa Sinnoh E
06793 Furret Minoru Hoenn A
05594 Zubat Philipe Alola A
01947 Crobat Vanessa Unova D
06599 Golbat Vanessa Sinnoh D
09869 Roserade Vanessa Johto A
09474 Gloom Elisa Kalos C
09934 Charizard Elisa Alola D
03692 Gloom Melise Hisui C
00341 Metapod Rod.Lima Paldea A
01886 Furret Melise Hoenn C
07621 Dragonite Philipe Kalos B
02026 Pikachu Baldochi Hoenn B
03717 Charizard Melise Alola C
09907 Charizard Melise Galar C
09594 Vaporeon Philipe Kanto B
00630 Mewtwo Baldochi Hoenn B
01853 Golbat Melise Galar D
03939 Charizard Minoru Alola A
04499 Rattata Rafael Alola E
03436 Furret Baldochi Hoenn A
03693 Zubat Vanessa Johto B
03571 Bulbasaur Vanessa Paldea A
08235 Metapod Melise Sinnoh C
01989 Rattata Rafael Paldea B
04439 Dragonite Elisa Sinnoh E
00070 Charmander Melise Hoenn D
09100 Pikachu Elisa Kalos C
09922 Rattata Vanessa Sinnoh A
04965 Squirtle Rod.Lima Hoenn E
07999 Furret Melise Kanto D
01228 Gloom Vanessa Hisui C
02374 Pikachu Rod.Lima Johto B
06402 Vaporeon Minoru Unova A
06722 Charizard Melise Kalos E
03382 Caterpie Elisa Kanto C
04156 Vaporeon Elisa Kanto A
04366 Squirtle Rod.Lima Hisui A
01165 Furret Minoru Kalos C
08470 Charizard Melise Johto E
01659 Pikachu Melise Sinnoh D
01801 Mewtwo Vanessa Unova B
09179 Zubat Elisa Unova C
05896 Charizard Rafael Unova A
05996 Charizard Minoru Galar C
03503 Squirtle Melise Kanto A
02416 Pikachu Melise Unova A
03579 Zubat Philipe Sinnoh D
05122 Charizard Melise Kanto A
06414 Pikachu Elisa Sinnoh B
05960 Roserade Baldochi Kalos B
03284 Dragonite Rafael Kalos C
06518 Pikachu Minoru Galar B
00424 Furret Baldochi Paldea E
02977 Gloom Minoru Sinnoh C
08404 Bulbasaur Philipe Sinnoh C
06561 Pikachu Melise Sinnoh D
07631 Bulbasaur Melise Paldea A
06868 Metapod Rafael Hoenn E
06437 Caterpie Melise Hisui C
02850 Dragonite Minoru Kalos D
03857 Silcoon Rod.Lima Hoenn D
01513 Dragonite Vanessa Unova C
01072 Metapod Baldochi Hisui C
05134 Vaporeon Melise Unova C
08765 Silcoon Elisa Hisui C
01387 Dragonite Baldochi Sinnoh E
01275 Bulbasaur Elisa Galar B
00296 Squirtle Rafael Johto C
00915 Squirtle Elisa Kanto A
00651 Silcoon Melise Sinnoh B
06895 Squirtle Minoru Hisui C
01137 Pikachu Philipe Alola B
04018 Golbat Vanessa Paldea C
07435 Silcoon Melise Alola D
04873 Silcoon Rafael Kanto D
09103 Charmander Melise Paldea C
05057 Charmander Vanessa Unova D
03506 Charizard Rod.Lima Kanto B
00491 Dragonite Minoru Hisui E
03983 Golbat Philipe Unova D
01934 Charmander Philipe Hisui E
03264 Pikachu Minoru Kanto A
09119 Rattata Elisa Unova B
02713 Crobat Rod.Lima Alola E
01288 Golbat Elisa Galar C
00304 Charmander Minoru Johto C
01657 Rattata Philipe Johto A
07594 Crobat Rod.Lima Hisui D
03576 Vaporeon Rafael Unova A
02065 Pikachu Philipe Paldea D
02274 Zubat Melise Kalos B
01407 Metapod Baldochi Paldea C
00196 Pikachu Baldochi Galar D
05541 Zubat Baldochi Alola E
02512 Squirtle Philipe Kanto E
07480 Caterpie Elisa Kalos E
03588 Gloom Philipe Alola B
05217 Pikachu Minoru Kanto E
02054 Dragonite Baldochi Kalos C
00459 Charmander Vanessa Kalos E
01688 Charizard Baldochi Paldea B
06215 Crobat Baldochi Paldea E
04139 Charizard Rafael Sinnoh E
09897 Mewtwo Melise Johto B
02681 Dragonite Philipe Hisui C
09803 Caterpie Melise Alola A
05360 Vaporeon Philipe Hisui A
08459 Vaporeon Vanessa Sinnoh A
01504 Charizard Melise Paldea D
05124 Mewtwo Rod.Lima Hisui D
03033 Caterpie Philipe Unova A
00409 Charizard Vanessa Hoenn A
06366 Gloom Rafael Johto D
04174 Dragonite Melise Unova A
08138 Furret Elisa Unova C
03589 Rattata Philipe Kanto D
07013 Dragonite Baldochi Kanto B
03865 Furret Elisa Galar C
04727 Roserade Rafael Kanto B
06884 Pikachu Melise Hoenn C
08812 Rattata Vanessa Kanto D
09445 Rattata Rafael Kalos A
06968 Vaporeon Elisa Sinnoh D
00440 Rattata Rafael Johto E
06705 Mewtwo Rod.Lima Unova A
00776 Furret Rod.Lima Sinnoh D
00081 Vaporeon Baldochi Unova C
03622 Bulbasaur Rafael Unova C
00746 Charizard Baldochi Sinnoh B
00506 Golbat Minoru Hoenn B
01720 Pikachu Rafael Hisui B
06817 Golbat Melise Hisui B
06620 Vaporeon Rafael Kanto A
03583 Pikachu Baldochi Alola C
03584 Bulbasaur Baldochi Kalos D
05258 Vaporeon Rafael Alola A
03428 Metapod Rafael Hoenn E
04765 Metapod Baldochi Hoenn D
02710 Rattata Rafael Johto E
06723 Vaporeon Rod.Lima Hoenn E
04259 Dragonite Philipe Alola A
06941 Gloom Rafael Unova E
04093 Furret Philipe Alola C
09653 Zubat Minoru Hisui E
01622 Metapod Minoru Hoenn E
06634 Furret Baldochi Hisui E
03868 Silcoon Rod.Lima Hisui D
08472 Pikachu Baldochi Galar D
06344 Vaporeon Vanessa Alola D
05850 Squirtle Vanessa Sinnoh B
